label,tweet,sentiment
sadness,tengah ddk baca replies dkt bwh nih tiba-tiba air mata mengalir benda paling seram menjadi ibubapa xkn tahu satu perkataan datang parents memberi kesan seumur hidup,neg
fear,[username] ngeri enggak sih kalo keterima ptn terus kelihatan gobloknya pas kuliah ngeri eh terus skripsi dibikinin orang lalu cari kerja pakai orang hm,neg
love,penutup thread adalah mohon kamu selalu ingat saya sayang kamu ilysm the moon and never back thanks for everything saranghae [username],pos
sadness,[username] [username] iya saling menguatkan sih yang penting mino harus cerita ke member lain biar enggak beban sendiri,neg
happy,chara fleksibel sebenarnya kalau caoer biasanya pakai chara enggak benar cepat diwaroh mahluk tl kalau benar pakai chara cantik ganteng,pos
fear,jam malam menonton video video penampakan yutup takut sih mana lampu rumah gue matiin semua,neg
sadness,oke coba koreksi sebagian besar orang indonesia malas dibuat pintar justru happy dibuat bodoh [hashtag] [hashtag] [hashtag] cc [username],neg
fear,kemarenan takut melawan monster monster kantor baru tapi ternyata yang lebih menakutkan mereka paling susah dilawan ketakutan diri sendiri mencoba,neg
fear,kantor baru ditantang bikin marketing plan harus bikin cowok branding sama bank biru takut enggak [not] tau bagaimana strateginya gue kepalang resign kantor sekarang,neg
love,dia hargai aku bakal masa depan aku sayang dunia akhirat,pos
love,bagimana ketika kamu merasa yang kamu dapatkan sekarang benar benar untukmu kamu mendapati yang pernah kamu cinta diam ternyata mencintaimu diam,pos
sadness,batrei hp juga tinggal kalo hp mati pacar bingung mencari eh ternyata enggak punya pacar ding hmm makanya kasihan kan kak udah jomblo listriknya mati digigit nyamuk plis nyala dong nyala,neg
fear,do anik lulus tes besok surabaya bu jujur kalau ngisi materi forum terutama yang menyampaikan selevel dokter aku jadi benar-benar takut takut salah maksudnya,neg
sadness,jangan biarkan seseorang singgah hatimu bila [not] bermaksud tinggal dalamnya kecewa cinta menyakitkan,neg
love,ketika permintaanmu [not] sekedar meminta boneka baru papa tahu [not] memberikan apa kamu inginkan kata kata keluar mulut papa [not] [not] padahal batin papa sangat mengatakan iya sayang papa belikan untukmu,pos
happy,ya kalau chating gue lebih suka enter send sih berspasi alenia panjang panjang ngetiknya kayak mau memutuskan pacar hahahaah,pos
love,kalau i cium bibir you you ciumi lah bibir i nescaya akan bersatu lantas cinta bersemi,pos
sadness,katanya enggak kayak gue jadi tukang nasi goreng sedih gue dengernya banyak orang mau melangkah mau usaha ragu ragu takut bahkan enggak punya ide dia malah mengomong,neg
happy,apa apasih bagus dong tlvn2an sama gery nyolot2an mele wkwk heran h,pos
sadness,sedih bny penulisan resep [not] baku sdm sdt ruas sejumput secukupnya even biji buah termasuk [not] baku,neg
love,romantis manis lebih manis kalo dilakuin orang tg sayang semua bakal terasa senang berbunga bunga wkwk seperti ribuan kupu kupu terbang ada perut kalo ada ngeromantisin,pos
fear,tadi asik mengobrol sama teman teman sma terus terbersit pikiran sendiri bagaimana aku di alam kubur teman temanku kan fana seram banget pikiranku,neg
love,aku cinta banget sama dd terus chuchu aku tungguin hari videonya ditambah sih dundun mirip kucing aku jadi makin cintaaaa,pos
happy,aku suka banget menonton idol sumpah mantap jam segini mantengin tv [username] [username] [hashtag] [hashtag] [hashtag],pos
love,belaian seorang anak perempuan ayahnya jatuh sakit ternyata membuat sih ayah tertidur pulas sunbathuk cepat sembuh bapak,pos
love,ada tersisa dari semaraknya piala dunia menghabiskan waktu bersama masih tertinggal rasa sebuah asa duduk berdua beradu kita bela sesekali tersenyum manja tatapanmu mempesona aku [not] kuasa memendam rasa kini yang berbeda tumbuh getar cinta dada,pos
fear,bagian terseram caraka malam ditengah hutan belantara udah enggak usah dibayangin asli seram disuruh jalan disuruh apalin sandi panjang banget ditengah dikasih masalah ditengah sama akhir pocong2an [not] lewatin parit [not] penerangan apapun kacau asli [url],neg
fear,gue melipir deket2 taxi kan takut dipaksa dijahatin gue perlihatkan itu bapak brunei eh enggak balik2 sih bapak indo menghilang gue cerita nyokap jangan-jangan gue mau dihipnotis kalo kalian itu benaran orang bingung orang jahat,neg
happy,kebahagiaan segalanya enggak sih jd mengajak orang-orang ngumpul mungkin orang-orang menolak lebih bahagia enggak ikud ngumpul saja sih hehe,pos
happy,desa tesbatan beberapa kali kampung halaman bokap gue enggak menyangka kalau ternyata area persawahan sebagus maklum selama mampir desa tesbatan amarasi gue cuma mentok,pos
fear,home visit pasien ternyata pasiennya meninngal tanda kematian medis diperiksa kalau begini baru ingat ingat kalau kematian sedeket,neg
happy,wow kita foto kapan eonnie apa pas ultah sama baradatu ditendanya [hashtag] [hashtag] [hashtag] [hashtag],pos
fear,btw benaran ngeri sih olx sekarang ladang penipu barusan pajang barang lgsng orang tanya meminta cod maksa banget meminta mandiri e cash,neg
fear,saking terlalu banyak mikir terlalu jauh pikiran gue terus jadi takut sakit hati the end gue menyakiti diri gue sendiri,neg
love,[username] gua cuma fokus melihati iya sayang iya iya i love you too [not] ketawa terus enggak usah malu malu kamu memang cantik [url],pos
love,satu lagi kalian dua akun base yang paling aku sayang yang paling bisa mengingatkan satu sama lain dan makasih banyak buat admin2nyaaa ily ily ily i purple you [username] [username] [username],pos
fear,aku dong malam checkup darah warning tensi kolesterol terus pusingnya dok sepertinya gejala maag begitu aku mengetik sambil nyruput kopi,neg
sadness,kata [username] ku [not] banyak kasieun ku [not] cemen kudu setrong ku mendeklarasikan hastag [hashtag] lagiiihhh,neg
sadness,rinduku bagaikan ujung hati cinta bagai ilusi [not] bertepi cinta singgah hatiku kau salah memilih tempat waktu tak tahan aku menahan rasa aku tersiksa,neg
fear,kalo nyokap overwhelmed banyak urusan bawaannya sensi mulu atmosphere rumah kayak bagaimana jadi serba salah mau diam dibawah tkt dimarahi mau ngehindarin tkt dimarahi hm,neg
fear,lebih takut ditinggal mati sama orang-orang tersayang sih,neg
fear,sebenernya bos suka bertanya karyawannya punya pacar mbak detail tuh tujuannya apa deg degan gue jawabnya takut ngaruh pekerjaan gue dulu kantor lama begitu bosnya,neg
love,dear naomi tumbuhlah jadi anak solehah selalu ingat sayang selalu mendoakaan kedua orang tua mu tumbuhlah menjadi anak baik hatinya baik ibadahnya,pos
love,lihat aku sayang sudah berjuang menunggu mu datang menjemputmu pulang ingat selalu sayang hati ku kau genggam aku [not] pergi menunggu kamu disini,pos
happy,asik ya punya kenalan tau sejarah sejarah enggak bahas filsafat filsafat bahas fallen angel pokoknya conspiracy theory and suka teather punya darah seni pengin deh punya teman kayak bakalan aku keep pokoknya lol,pos
fear,iya mbak berkokoknya enggak lama enggak dah semenit yg seram sik kalo anjing bunyinya ngelonglong kalo baru setan lewat,neg
fear,gue pengin banget curhat sahabat gue tapi gue selalu takut kalau suatu bakal bocorin [neg] gue enggak pernah percaya kalau mau curhat rahasia sahabat orang terdekat,neg
love,cinta sejati [not] cinta mengutamakan pelukan ciuman pertemuan tapi cinta sejati lebih mengutamakan pengabdian kasih sayang perhatian,pos
fear,aku stres aku punya gigi susu baru goyang hari lalu aku takut kalo copot enggak tumbuh huhuhuhuhu tolong,neg
love,happy mansive daddy wah bulan aku beruntung banget mendapatkan daddy terima kasih atas selama bulan jalani daddy sudah buat aku selalu senyum aku sayaaangg banget sama daddy enggak mengerti sayang nya bagaimana intinya i love you,pos
love,jika mencintai seseorang berusahalah tampil apa adanya karena cinta sejati selalu menerima kelebihan kekurangan,pos
love,dari awal merasa [hashtag] setelah mikir saling sayang enggak perlu menembak umur segini intinya sudah pacaran deh [hashtag] tau apaan haha,pos
sadness,[username] ijin min barusan kirim gosend pakai gopay driver lah pas dekat posisi ane klik ambil kirim gopay ane kepotong barang [not] diambil,neg
love,cinta mampu melunakkan besi menghancurkan batu membangkitkan mati meniupkan kehidupan padanya membuat budak menjadi pemimpin inilah dasyatnya cinta,pos
love,bila mungkin sekarang aku merasakan betapa aku semakin mencintaimu [not] berarti gombal ataupun berlebihan [not] ku pungkiri yang sebenar benarnya terjadi ini i love you sayang,pos
sadness,sebetulnya enggak maksud jelek cuma kagum pencapaian putrinya teman disekolahin desain komunikasi visual jaman now orang ribut soal sekolah negeri zonasi apa daya dianggap [not] move on semua kawan lama jadi terpaksa unfol ybs,neg
fear,tiap kali george ketip2 meminta minum selalu teringat kejadian thailand sama [username] pakai motor sana bentuknya mirip honda new supra enggak tau mau diisi bensin macam mana berapa duit seliternya jangan-jangan ngisinya minyak tanah kan berabe,neg
sadness,maaf bolak balik reply mohon bantu share maaf kalian anggap menyampah anjing sangat berarti maaf kalo terdengar lebay dramatis anjing saya ini benar baik setia makanya saya sayang banget sama sekali maaf merasa terganggu,neg
fear,benar sekali terutama menyebrang jalan margonda dari kelapa pertigaan juanda mungkin ada zebra cross motor mobil semuanya ngebut jadi takut kalau nyebrang sekalinya nyebrang malah jadi khawatir kendaraan ngerem mendadak,neg
happy,dear sender menfes dm aku terbuka banget kok [pos] ayo cerita aku aku mau kamu berbagi sama aku kamu enggak sendiri aku sayang kamu,pos
love,keren banget sumpah gua mau menangis sangkin kerennya gua makin sayang banget sama kalian [not] lupa streaming aroha,pos
love,cintamu harapanku kasih sayangmu dambaanku kesetiaanmu jalanku tuntunlah aku dapat berada dalam hatimu selalu selamanya,pos
love,dari matamu matamu kumulai jatuh cinta kumelihat melihat ada bayangan dari mata kau buatku jatuh jatuh terus jatuh hati,pos
happy,berburu menu sahur nyasar untung dibantu mbah gugel [hashtag] [hashtag] [hashtag] [hashtag],pos
happy,[username] gua kan suka godain someone dianya malu malu mau wkwk menawari makanan seisi kelas terus bilang suapin dong katanya lo sayang sama gua yaudah gue shock senang haha,pos
fear,ya allah bukakanlah bagiku bulan pintu pintu menuju surga tutupkan bagiku pintu pintu neraka berikanlah kemampuan padaku menelaah al qur an bulan wahai menurunkan ketenangan dalam hati orang orang mukmin,neg
love,mama takut putri manisnya jatuh lalu terluka tapi sadarkah kamu bahwa papa yakin membiarkanmu menatapmu menjagamu mengayuh sepeda seksama dia tau putri kecilnya pasti bisa,pos
love,yunjin pas perkenalkan peserta ig langsung jatuh cinta pas lihat fotonya cantik banget suaranya bagus adem main ukulele,pos
fear,kemarin mau sholat dzuhur diatas genteng berisik banget suara burung kedasi uncuing serius banyak enggak tau burung suaranya kencang banget ngebangunin aku tidur siang terus sore tadi mamah ngabarin kalo anaknya tetangga ternyata meninggal allah takut banget,neg
fear,sedang santap sahur menyimak ceramah tv tiba tiba muncul bunyi hati hati yon syiah seketika itt sahur jadi hilang selera,neg
fear,itu seram banget lho berdarah takutnya extention kamu banyak bakteri tp asli deh aku pakai extention tuh memang gatel banget jadinya mata,neg
love,kemudian kau datang membuatku jatuh cinta ku coba hempas sama sama jauh kemudian bertemu dan lagi merakan jauh love kesekian kalinya,pos
sadness,turut berduka atas gempa lombok sepertinya niatan ke rinjani ditahan dulu semoga [not] lagi korban gempa susulan [url],neg
sadness,aku tau didepan mungkin ada badai besar bhkan melenyapkan apa tapi ku yakini salama yaitu ketidakmungkinan yang selalu aku semogakan,neg
love,seperti kamu tau saya bilang saya jatuh hati sama kamu jawaban jawaban yang kamu kasih sewaktu main truth orang truth jatuh cinta sesimpel i think yess because you re [not] special yaudah enggak usah malu malu ah [url],pos
happy,bekerja ibadah dilakukan hati berarti melakukan ibadah khusyuk selamat bekerja [not] lupa berdoa semoga berkah,pos
love,bibi esta [username] oh my gud kesayangan aku banget bibi baik banget [pos] sayang bibi wkwkwkwk bibi asik banget perhatian banget aah sayang banget hiks sama bibi tiada kata mampu mengungkapkan rasa sayangku mu bi,pos
sadness,kalo masalah masuk akpolnya sih aku enggak tau soalnya papaku enggak pernah cerita pacar kakak sepupu aku 3tahun mencoba masuk baru tahun keterima walaupun papanya polisi tetap susah masuknya,neg
fear,[username] anjay seram baca replyannya dulu gue daftarnya tekkim suka kimia enggak lolos untung nyasar farmasi fisikanya enggak banyak,neg
happy,lanjut [hashtag] bareng lia sobat cantik kamu termasuk cewek kalau keluar rumah suka pakai sunscreen yang cuek ya paling cuma pakai jaket doang yahh kita kan memang melindungi kulit tubuh paparan sinar matahari biar enggak kusam,pos
happy,harini story iolls full muka alepan itu mampu buat pon haha happy birthday [username] bff yang paling gua sayang,pos
fear,dr dulu kalo punya peliharaan dirumah selalu deg deg an banget kalo lagi mls makan takut kenapa terus sakit gue nya jadi ikutan stres kalo begini kan,neg
happy,pernyataan [username] lansung tuhan bayar tunai terimakasih allah menguasai aib manusia terangkan lah terangkanlah [url],pos
love,[username] jago masak teman-teman gue suka banget sama masakan mama wkwk pengertian banget paling enak curhat tuh sama mama pekaa banget selalu tau kalo anaknya kenapa2 enggak pernah ngekang jaranggg banget marahin gua kalo adek cowok malah dimarahi terus wkwk sayang b,pos
happy,sebagai dokter gue punya kelegaan tersendiri kalau pasien terutama menengah bawah punya bpjs karena artinya seandainya harus dirujuk misalnya gue enggak perlu stres sama pertimbangan keuangan,pos
love,how i adore lu everyday sayang betapa lu melengkapkan i setiap kali ada arguement [not] lah arguement siapa lebih baik tentang siapa lebih sayangkan siapa terima kasih kasih sayang lu buat i terharu,pos
happy,titip salam buat masbro [username] kalo shooting bawa bambu buat ganjel biar enggak ngejoprak [username] [hashtag],pos
love,untuk yang aku sayang mungkin aku [not] selalu di sisi kamu selamanya namun aku sentiasa doa moga tetap teguh jagaan,pos
happy,[username] semoga jasa beliau sangat besar indonesia tetap dikenang mengalir generasi penerus bangsa amin,pos
love,cuma ibu tahan sujud lamaaaaa sekali mengudarakan doa cuma ibu setiap malam enggak absen bangun malam menggantungkan harapan padanya cuma ibu rajin puasa menahan nafsu supaya allah sayang manis sayang sekali ibu,pos
love,katherine sofia benar ngrasa capek banget sama pekerjaan minimal seminggu sekali banget mengasih reward diri sendiri semacam me time memanjakan diri,pos
sadness,[username] ku coba terus berlari jalan panjang kutemui ku coba bertahan ku [not] ku coba lupakan ku [not] sanggup ku [not] mau akhiri cerita cinta berdua saja saja bayangmu selalu di pikiranku ku,neg
love,ya tuhan selalu dan selalu kalau liat dia begini lah gue ikutan senyum2 i love his gummy smile so much,pos
happy,[username] nggg bagus sih kayak video iklan pariwisata tehnik editing sinematografi blablablablabla lah pokokmen juara banget t ya gitu doang kurang berasa personal,pos
